Hydr_id        ,Address                                 ,Descript                                          ,CapColor
137275,3700 SE Loop 286 & Jefferson RD         ,Orange (500-1000 gpm)                             ,Orange
138231,Jefferson RD & SE Loop 286              ,Orange (500-1000 gpm)                             ,Orange
138233,3800 SE Loop 286 /paris roofing         ,Orange (500-1000 gpm)                             ,Orange
138263,3800 Jefferson RD                       ,Orange (500-1000 gpm)                             ,Orange
139004,3924 Lamar AVE /Petco Parking Lot       ,Green (1000-1500 gpm)                             ,Green
139016,3900 Lamar AVE /Behind Petco            ,Green (1000-1500 gpm)                             ,Green
139025,200 SE 39th ST /200 block               ,Green (1000-1500 gpm)                             ,Green
139051,SE 39th ST & Holbrook ST                ,Green (1000-1500 gpm)                             ,Green
139053,SE 39th ST & Morningside DR             ,Green (1000-1500 gpm)                             ,Green
139063,SE 39th ST & Miranda DR                 ,Green (1000-1500 gpm)                             ,Green
139079,SE 39th ST & Dawn DR                    ,Green (1000-1500 gpm)                             ,Green
139104,3900 BLK. Brandlyn                      ,Orange (500-1000 gpm)                             ,Orange
139235,3925 SE Loop 286 /New Hope Church       ,Orange (500-1000 gpm)                             ,Orange
139252,3910 SE Loop 286 /Lighthouse Church     ,Orange (500-1000 gpm)                             ,Orange
139262,2600 SE 40th ST                         ,Red (400-500 gpm)                                 ,Red
139278,2700 SE 40th ST /2770 SE 40th           ,Orange (500-1000 gpm)                             ,Orange
139298,SE 40th ST & Jefferson RD               ,Orange (500-1000 gpm)                             ,Orange
140105,4000 Misty LN                           ,Orange (500-1000 gpm)                             ,Orange
140221,2200 SE 40th ST                         ,Orange (500-1000 gpm)                             ,Orange
140230,4055 SE Loop 286 /Covenant Christian Chu,Orange (500-1000 gpm)                             ,Orange
140235,2300 SE 40th ST                         ,Orange (500-1000 gpm)                             ,Orange
140262,2610 SE 41st ST                         ,Orange (500-1000 gpm)                             ,Orange
140272,2730 SE 41st ST                         ,Orange (500-1000 gpm)                             ,Orange
140294,2950 SE 41st ST                         ,Orange (500-1000 gpm)                             ,Orange
141010,4102 Primrose CT                        ,Orange (500-1000 gpm)                             ,Orange
141012,SE 42nd ST & Primrose CT                ,Orange (500-1000 gpm)                             ,Orange
141028,SE 42nd ST & Oleander ST                ,Orange (500-1000 gpm)                             ,Orange
141062,SE 42nd ST & Miranda DR                 ,Green (1000-1500 gpm)                             ,Green
141078,SE 42nd ST & Dawn DR                    ,Green (1000-1500 gpm)                             ,Green
141088,SE 42nd ST & Morningside DR             ,Green (1000-1500 gpm)                             ,Green
141102,SE 42nd ST & Brandyn PL                 ,Green (1000-1500 gpm)                             ,Green
141252,SE 41st ST & SE Loop 286                ,Orange (500-1000 gpm)                             ,Orange
142006,SE 42nd ST & Lamar AVE                  ,Green (1000-1500 gpm)                             ,Green
142015,4260 Primrose CT                        ,Green (1000-1500 gpm)                             ,Green
142043,SE 42nd ST & Alpine ST                  ,Green (1000-1500 gpm)                             ,Green
142225,4225 SE Loop 286 /Entrance to 4225 SE Lo,Orange (500-1000 gpm)                             ,Orange
143002,4300 Lamar AVE                          ,Green (1000-1500 gpm)                             ,Green
143196,4300 SE Loop 286 /Inside of Loop on Fenc,Orange (500-1000 gpm)                             ,Orange
144002,4400 Lamar AVE                          ,Green (1000-1500 gpm)                             ,Green
144086,4445 SE Loop 286 /Hayter Engineering    ,Green (1000-1500 gpm)                             ,Green
145000,4500 Lamar AVE /Dentist Office          ,Green (1000-1500 gpm)                             ,Green
145002,4550 Lamar AVE /Dr Jacksons Clinic      ,Green (1000-1500 gpm)                             ,Green
145072,Paradise DR & Ripplewood ST             ,Green (1000-1500 gpm)                             ,Green
145098,Old Clarksville RD & Paradise DR        ,Green (1000-1500 gpm)                             ,Green
146002,4600 Lamar AVE /Behind Century 21       ,Orange (500-1000 gpm)                             ,Orange
146004,100 SE 47th ST                          ,Orange (500-1000 gpm)                             ,Orange
146012,150 SE 47th ST /Heritage House of Paris ,Orange (500-1000 gpm)                             ,Orange
146014,150 SE 47th ST /Heritage House of Paris ,Orange (500-1000 gpm)                             ,Orange
146065,500 Sherwood DR                         ,Orange (500-1000 gpm)                             ,Orange
146072,SE 47th ST & Lombardy ST                ,Green (1000-1500 gpm)                             ,Green
146098,SE 47th ST & Old Clarksville RD         ,Green (1000-1500 gpm)                             ,Green
147014,100 SE 48th ST                          ,Green (1000-1500 gpm)                             ,Green
148005,4800 Eastgate LN                        ,Green (1000-1500 gpm)                             ,Green
148014,100 SE 49th ST                          ,Green (1000-1500 gpm)                             ,Green
167211,2100 Farm Road 1508 /Airport Entrance   ,Orange (500-1000 gpm)                             ,Orange
167215,6780 Collier DR /Fuel Building          ,Unknown                                           ,Unknown
167217,6780 Collier DR /Hanger D               ,Orange (500-1000 gpm)                             ,Orange
167219,6780 Collier DR /Hanger I               ,Orange (500-1000 gpm)                             ,Orange
167223,6780 Collier DR /@ Terminal             ,Orange (500-1000 gpm)                             ,Orange
200004,SW 1st ST & Grand AVE                   ,Orange (500-1000 gpm)                             ,Orange
200012,S Main ST & Clarksville ST              ,Green (1000-1500 gpm)                             ,Green
200013,SW 1st ST & W Kaufman ST                ,Green (1000-1500 gpm)                             ,Green
200034,S Main ST & W Austin ST                 ,Orange (500-1000 gpm)                             ,Orange
200052,S Main ST & W Sherman ST                ,Orange (500-1000 gpm)                             ,Orange
200064,S Main ST & E Brame ST                  ,Green (1000-1500 gpm)                             ,Green
200084,S Main ST & W Washington ST             ,Green (1000-1500 gpm)                             ,Green
200123,1200 S Main ST                          ,Orange (500-1000 gpm)                             ,Orange
200124,1200 S Main ST                          ,Orange (500-1000 gpm)                             ,Orange
200125,SW 1st ST & W Hearne ST                 ,Orange (500-1000 gpm)                             ,Orange
200135,1300 SW 1st ST /RR tracks @ Pole        ,Orange (500-1000 gpm)                             ,Orange
200139,1300 SW 1st ST /S of RR Tracks          ,Orange (500-1000 gpm)                             ,Orange
200143,S Main ST & Sycamore ST                 ,Orange (500-1000 gpm)                             ,Orange
200163,S Main ST & Paris BLVD                  ,Green (1000-1500 gpm)                             ,Green
200173,S Main ST & E Neagle AVE                ,Green (1000-1500 gpm)                             ,Green
201001,SW 2nd ST & Bonham ST                   ,Orange (500-1000 gpm)                             ,Orange
201013,SW 2nd ST & Grand AVE                   ,Red (400-500 gpm)                                 ,Red
201033,SW 2nd ST & W Austin ST                 ,Green (1000-1500 gpm)                             ,Green
201034,SW 1st ST & W Austin ST                 ,Green (1000-1500 gpm)                             ,Green
201044,SW 1st ST & W Sherman ST                ,Green (1000-1500 gpm)                             ,Green
201054,SW 1st ST & W Brame ST                  ,Green (1000-1500 gpm)                             ,Green
201074,SW 1st ST & W Washington ST             ,Orange (500-1000 gpm)                             ,Orange
201104,SW 1st ST & Brown AVE                   ,Green (1000-1500 gpm)                             ,Green
201124,1200 SW 1st ST                          ,Green (1000-1500 gpm)                             ,Green
201142,1401 SW 3rd ST /Rogers & Wade (north sid,Orange (500-1000 gpm)                             ,Orange
201175,125 W Neagle ST /South Side             ,Green (1000-1500 gpm)                             ,Green
202003,SW 3rd ST & Bonham ST                   ,Red (400-500 gpm)                                 ,Red
202012,SW 2nd ST & W Kaufman ST                ,Green (1000-1500 gpm)                             ,Green
202013,SW 3rd ST & Grand AVE                   ,Orange (500-1000 gpm)                             ,Orange
202047,SW 3rd ST & W Sherman ST                ,Orange (500-1000 gpm)                             ,Orange
202051,SW 2nd ST & W Sherman ST                ,Green (1000-1500 gpm)                             ,Green
202057,SW 3rd ST & W Brame ST                  ,Orange (500-1000 gpm)                             ,Orange
202079,SW 3rd ST & W Washington ST /NE Corner  ,Black (0 - 375 gpm)                               ,Black
202111,SW 3rd ST & Frisco AVE                  ,Green (1000-1500 gpm)                             ,Green
202141,SW 3rd ST & Sycamore ST                 ,Orange (500-1000 gpm)                             ,Orange
203003,SW 4th ST & Bonham ST                   ,Green (1000-1500 gpm)                             ,Green
203013,SW 4th ST & Grand AVE                   ,Orange (500-1000 gpm)                             ,Orange
203017,SW 4th ST & W Kaufman ST                ,Green (1000-1500 gpm)                             ,Green
203022,SW 3rd ST & W Kaufman ST                ,Green (1000-1500 gpm)                             ,Green
203033,300 SW 4th ST                           ,Green (1000-1500 gpm)                             ,Green
203078,SW 4th ST & W Washington ST             ,Green (1000-1500 gpm)                             ,Green
203082,SW 3rd ST & W Washington ST /SW Corner  ,Green (1000-1500 gpm)                             ,Green
203093,SW 4th ST & Parr AVE                    ,Orange (500-1000 gpm)                             ,Orange
203102,SW 3rd ST & Brown AVE                   ,Green (1000-1500 gpm)                             ,Green
203145,1400 BLK SW 4th ST /Access fr Rogers-Wad,Orange (500-1000 gpm)                             ,Orange
203171,SW 4th ST & W Neagle ST                 ,Orange (500-1000 gpm)                             ,Orange
203253,2510 S Church ST                        ,Green (1000-1500 gpm)                             ,Green
204042,SW 4th ST & W Sherman ST                ,Green (1000-1500 gpm)                             ,Green
204056,SW 4th ST & W Brame ST                  ,Green (1000-1500 gpm)                             ,Green
204112,SW 4th ST & Brown AVE                   ,Black (0 - 375 gpm)                               ,Black
204118,SW 4th ST & Frisco AVE                  ,Red (400-500 gpm)                                 ,Red
204136,1300 SW 4th ST                          ,Orange (500-1000 gpm)                             ,Orange
204146,1400 SW 4th ST /behind RR Storage       ,Orange (500-1000 gpm)                             ,Orange
205015,520 Grand AVE /South Side               ,Black (0 - 375 gpm)                               ,Black
205016,500 W Kaufman ST                        ,Green (1000-1500 gpm)                             ,Green
205022,SW 5th ST & W Austin ST                 ,Orange (500-1000 gpm)                             ,Orange
205108,SW 6th ST & Brown AVE                   ,Red (400-500 gpm)                                 ,Red
205292,2900 S Church ST /2902 S Church         ,Green (1000-1500 gpm)                             ,Green
206003,SW 7th ST & Bonham ST                   ,Orange (500-1000 gpm)                             ,Orange
206081,SW 7th ST & W Washington ST             ,Orange (500-1000 gpm)                             ,Orange
206086,SW 6th ST & Parr AVE                    ,Red (400-500 gpm)                                 ,Red
206253,2500 SW 7th ST /SE Corner of the Entranc,Green (1000-1500 gpm)                             ,Green
207018,SW 7th ST & W Kaufman ST                ,Green (1000-1500 gpm)                             ,Green
207019,SW 8th ST & W Kaufman ST                ,Green (1000-1500 gpm)                             ,Green
207028,SW 7th ST & W Austin ST                 ,Orange (500-1000 gpm)                             ,Orange
207052,SW 7th ST & W Sherman ST                ,Green (1000-1500 gpm)                             ,Green
207222,SW 7th ST & Field RD                    ,Green (1000-1500 gpm)                             ,Green
207282,2800 SW 7th ST & SW Loop 286 /SW Loop 28,Green (1000-1500 gpm)                             ,Green
207292,3250 S Church ST /NE Chism Middle School,Green (1000-1500 gpm)                             ,Green
207296,3250 S Church ST /SE Chism Middle School,Green (1000-1500 gpm)                             ,Green
207302,3250 S Church ST /North Chism Elem.     ,Green (1000-1500 gpm)                             ,Green
207312,3250 S Church ST /Chism Elem. (East Driv,Green (1000-1500 gpm)                             ,Green
207332,3250 S Church ST /Chism High School (Eas,Green (1000-1500 gpm)                             ,Green
207336,3250 S Church ST /NW Corner-back lot of ,Green (1000-1500 gpm)                             ,Green
208033,SW 9th ST & W Austin ST                 ,Orange (500-1000 gpm)                             ,Orange
208051,SW 8th ST & W Sherman ST                ,Green (1000-1500 gpm)                             ,Green
208063,SW 9th ST & W Brame ST                  ,Orange (500-1000 gpm)                             ,Orange
208066,SW 9th ST & Chism ST                    ,Orange (500-1000 gpm)                             ,Orange
209055,900 W Sherman ST                        ,Green (1000-1500 gpm)                             ,Green
209085,900 W Washington ST                     ,Orange (500-1000 gpm)                             ,Orange
210013,SW 11th ST & W Kaufman ST               ,Green (1000-1500 gpm)                             ,Green
210215,1000 Field RD /City Composte Pile       ,Green (1000-1500 gpm)                             ,Green
210305,3250 S Church ST /Chisum ISD Bus Barn   ,Green (1000-1500 gpm)                             ,Green
210352,3500 Texas Highway 19/24                ,Green (1000-1500 gpm)                             ,Green
210364,3600 Texas Highway 19/24                ,Green (1000-1500 gpm)                             ,Green
211005,"1100 Bonham ST /By the Depot, south side",Green (1000-1500 gpm)                             ,Green
211076,1100 W Washington ST                    ,Green (1000-1500 gpm)                             ,Green
211376,3700 Texas Highway 19/24                ,Green (1000-1500 gpm)                             ,Green
212003,SW 12th ST & Bonham ST /12th S.W.       ,Orange (500-1000 gpm)                             ,Orange
212037,SW 13th ST & Sperry AVE                 ,Green (1000-1500 gpm)                             ,Green
212047,SW 12th ST & W Sherman ST /12TH SW      ,Green (1000-1500 gpm)                             ,Green
212053,SW 13th ST & W Sherman ST               ,Green (1000-1500 gpm)                             ,Green
212067,SW 13th ST & W Brame ST                 ,Green (1000-1500 gpm)                             ,Green
212077,SW 13th ST & W Washington ST            ,Green (1000-1500 gpm)                             ,Green
212278,SW 13th ST & SW Loop 286                ,Green (1000-1500 gpm)                             ,Green
212388,3800 Texas Highway 19/24                ,Green (1000-1500 gpm)                             ,Green
213022,SW 13th ST & W Kaufman ST               ,Green (1000-1500 gpm)                             ,Green
213074,1400 W Washington ST                    ,Green (1000-1500 gpm)                             ,Green
213078,1400 W Washington ST /Front of building ,Green (1000-1500 gpm)                             ,Green
213234,2300 SW 13th ST                         ,Green (1000-1500 gpm)                             ,Green
213244,2400 SW 13th ST                         ,Green (1000-1500 gpm)                             ,Green
213264,2600 SW 13th ST                         ,Green (1000-1500 gpm)                             ,Green
213402,4000 Texas Highway 19/24                ,Green (1000-1500 gpm)                             ,Green
213424,4200 Texas Highway 19/24                ,Green (1000-1500 gpm)                             ,Green
214003,1400 Bonham ST                          ,Orange (500-1000 gpm)                             ,Orange
214022,SW 15th ST & W Kaufman ST               ,Green (1000-1500 gpm)                             ,Green
214031,1400 W Austin ST                        ,Green (1000-1500 gpm)                             ,Green
214032,SW 15th ST & W Austin ST                ,Green (1000-1500 gpm)                             ,Green
214232,2300 SW 13th ST /South corner of HWH Com,Green (1000-1500 gpm)                             ,Green
214234,2300 SW 13th ST /Inside the loading dock,Green (1000-1500 gpm)                             ,Green
214236,SW 13th ST /Near outside office of H W H,Green (1000-1500 gpm)                             ,Green
214238,2300 SW 13th ST /S W end of H W H       ,Green (1000-1500 gpm)                             ,Green
215041,SW 15th ST & Sperry AVE                 ,Black (0 - 375 gpm)                               ,Black
216003,SW 16th ST & Bonham ST                  ,Orange (500-1000 gpm)                             ,Orange
217003,SW 18th ST & Bonham ST                  ,Black (0 - 375 gpm)                               ,Black
217022,SW 17th ST & W Kaufman ST               ,Green (1000-1500 gpm)                             ,Green
217032,SW 17th ST & W Austin ST                ,Green (1000-1500 gpm)                             ,Green
217033,SW 18th ST & W Austin ST                ,Green (1000-1500 gpm)                             ,Green
217074,1700 W Washington ST                    ,Green (1000-1500 gpm)                             ,Green
218017,SW 19th ST & W Kaufman ST               ,Green (1000-1500 gpm)                             ,Green
218053,SW 19th ST & W Sherman ST               ,Green (1000-1500 gpm)                             ,Green
219003,SW 19th ST & Bonham ST                  ,Orange (500-1000 gpm)                             ,Orange
219032,SW 19th ST & W Austin ST                ,Green (1000-1500 gpm)                             ,Green
219044,1900 W Sherman ST /1970 W. Sherman      ,Unknown                                           ,Unknown
219078,SW 19th ST & Old Bonham RD              ,Green (1000-1500 gpm)                             ,Green
219080,SW 19th ST & W Washington ST            ,Green (1000-1500 gpm)                             ,Green
219112,SW 19th ST & Brown AVE                  ,Green (1000-1500 gpm)                             ,Green
219122,1200 SW 19th ST /1200 D.P. (Turner Pipe ,Green (1000-1500 gpm)                             ,Green
219124,1300 SW 19th ST /West side across from L,Unknown                                           ,Unknown
219164,1690 SW 19th ST /Southside RW Cox       ,Green (1000-1500 gpm)                             ,Green
219166,1600 SW 19th ST                         ,Unknown                                           ,Unknown
219184,1800 SW 19th ST                         ,Unknown                                           ,Unknown
219194,2000 SW 19th ST & SW Loop 286 /Northwest,Green (1000-1500 gpm)                             ,Green
219204,SW 19th ST & SW Loop 286                ,Green (1000-1500 gpm)                             ,Green
220003,2000 blk Bonham ST /South Side          ,Green (1000-1500 gpm)                             ,Green
221003,SW 21st ST & Bonham ST /SW Corner       ,Black (0 - 375 gpm)                               ,Black
221018,SW 21st ST & W Austin ST                ,Green (1000-1500 gpm)                             ,Green
221021,SW 22nd ST & W Kaufman ST               ,Green (1000-1500 gpm)                             ,Green
221062,2100 Old Bonham RD                      ,Green (1000-1500 gpm)                             ,Green
221235,2135 SW Loop 286                        ,Green (1000-1500 gpm)                             ,Green
222003,SW 23rd ST & Bonham ST                  ,Orange (500-1000 gpm)                             ,Orange
222022,2200 W Austin ST                        ,Green (1000-1500 gpm)                             ,Green
222066,2200 Old Bonham RD                      ,Green (1000-1500 gpm)                             ,Green
222165,1600 SW 19th ST /at R/R Tracks east side,Green (1000-1500 gpm)                             ,Green
223023,2300 W Kaufman ST                       ,Green (1000-1500 gpm)                             ,Green
223026,2300 W Austin ST                        ,Green (1000-1500 gpm)                             ,Green
223066,2300 Old Bonham RD                      ,Green (1000-1500 gpm)                             ,Green
224023,SW 25th ST & W Kaufman ST               ,Green (1000-1500 gpm)                             ,Green
224033,SW 25th ST & W Austin ST                ,Green (1000-1500 gpm)                             ,Green
225052,SW 25th ST & W Sherman ST               ,Green (1000-1500 gpm)                             ,Green
225062,SW 25th ST & W Brame ST                 ,Green (1000-1500 gpm)                             ,Green
225078,SW 25th ST & Old Bonham RD              ,Green (1000-1500 gpm)                             ,Green
225526,5200 Texas Highway 19/24                ,Green (1000-1500 gpm)                             ,Green
226052,SW 26th ST & W Sherman ST               ,Green (1000-1500 gpm)                             ,Green
226058,SW 26th ST & W Brame ST                 ,Green (1000-1500 gpm)                             ,Green
226059,2600 W Sherman ST                       ,Green (1000-1500 gpm)                             ,Green
227003,SW 27th ST & Bonham ST                  ,Green (1000-1500 gpm)                             ,Green
227011,SW 28th ST & W Kaufman ST               ,Green (1000-1500 gpm)                             ,Green
227225,2200 Farm Road 137 /across FM137 in fron,Orange (500-1000 gpm)                             ,Orange
228003,SW 29th ST & Bonham ST                  ,Green (1000-1500 gpm)                             ,Green
228598,5900 Texas Highway 19/24                ,Green (1000-1500 gpm)                             ,Green
229019,SW 30th ST & W Kaufman ST               ,Orange (500-1000 gpm)                             ,Orange
229641,6400 Texas Highway 19/24 /E. side - pass,Green (1000-1500 gpm)                             ,Green
229663,6600 Texas Highway 19/24 /E.side passed ,Green (1000-1500 gpm)                             ,Green
230021,SW 31st ST & W Kaufman ST               ,Orange (500-1000 gpm)                             ,Orange
230049,SW 31st ST & W Sherman ST               ,Orange (500-1000 gpm)                             ,Orange
231003,SW 31st ST & Bonham ST                  ,Green (1000-1500 gpm)                             ,Green
232003,SW 33rd ST & Bonham ST                  ,Green (1000-1500 gpm)                             ,Green
232018,SW 32nd ST & W Kaufman ST               ,Green (1000-1500 gpm)                             ,Green
233031,300 SW 33rd ST                          ,Green (1000-1500 gpm)                             ,Green
233035,300 SW 34th ST                          ,Green (1000-1500 gpm)                             ,Green
234003,SW 34th ST & Bonham ST                  ,Green (1000-1500 gpm)                             ,Green
234013,100 Parc Quest DR                       ,Green (1000-1500 gpm)                             ,Green
235003,Bonham ST & Parc Quest DR               ,Green (1000-1500 gpm)                             ,Green
235012,200 Parc Quest DR                       ,Green (1000-1500 gpm)                             ,Green
235022,Parc Quest DR & Parc PL                 ,Green (1000-1500 gpm)                             ,Green
235025,Parc PL /CUL-DE-SAC                     ,Green (1000-1500 gpm)                             ,Green
235030,Chateau PL /Cul-de-sac                  ,Green (1000-1500 gpm)                             ,Green
236005,Bonham ST & SW Loop 286                 ,Green (1000-1500 gpm)                             ,Green
236111,SW Loop 286 & Old Bonham RD /TXDOT      ,Green (1000-1500 gpm)                             ,Green
237089,3700 SW Loop 286                        ,Green (1000-1500 gpm)                             ,Green
238054,500 SW 39th ST /North of Sage Trail     ,Orange (500-1000 gpm)                             ,Orange
238067,3800 SW Loop 286 /Across Loop from Churc,Orange (500-1000 gpm)                             ,Orange
239001,3900 Bonham ST                          ,Green (1000-1500 gpm)                             ,Green
239055,3900 SW Loop 286 /Across from Sage Trail,Green (1000-1500 gpm)                             ,Green
240003,Bonham ST & SW 41st ST                  ,Green (1000-1500 gpm)                             ,Green
240033,4000 SW Loop 286 /Across from Sage Trail,Green (1000-1500 gpm)                             ,Green
240043,400 SW 41st ST                          ,Green (1000-1500 gpm)                             ,Green
240075,700 SW 41st ST                          ,Orange (500-1000 gpm)                             ,Orange
240093,900 SW 41st ST                          ,Green (1000-1500 gpm)                             ,Green
240104,4000 Old Bonham RD                      ,Orange (500-1000 gpm)                             ,Orange
242003,4800 Bonham ST /BROCKWAYS               ,Green (1000-1500 gpm)                             ,Green
242011,4200 SW Loop 286                        ,Green (1000-1500 gpm)                             ,Green
242036,SW 42nd ST & Choctaw LN                 ,Orange (500-1000 gpm)                             ,Orange
242068,SW 42nd ST & Sage TRL                   ,Green (1000-1500 gpm)                             ,Green
242078,SW 42nd ST & Meadow Park DR             ,Green (1000-1500 gpm)                             ,Green
242108,SW 42nd ST & Old Bonham RD              ,Green (1000-1500 gpm)                             ,Green
243003,4300 Bonham ST                          ,Green (1000-1500 gpm)                             ,Green
244014,150 SW 44th ST                          ,Green (1000-1500 gpm)                             ,Green
245003,SW 45th ST & Bonham ST                  ,Green (1000-1500 gpm)                             ,Green
245038,Choctaw LN & SW 45th ST                 ,Green (1000-1500 gpm)                             ,Green
246003,Bonham ST & SW 46th ST                  ,Green (1000-1500 gpm)                             ,Green
246038,Choctaw LN & SW 46th ST                 ,Green (1000-1500 gpm)                             ,Green
300002,Bonham ST & NW 1st ST                   ,Orange (500-1000 gpm)                             ,Orange
300011,N Main ST & W Houston ST                ,Orange (500-1000 gpm)                             ,Orange
300012,W Houston ST & NW 1st ST                ,Black (0 - 375 gpm)                               ,Black
300021,N Main ST & E Price ST                  ,Green (1000-1500 gpm)                             ,Green
300029,N Main ST & Graham ST                   ,Green (1000-1500 gpm)                             ,Green
300034,W Cherry ST & NW 1st ST                 ,Green (1000-1500 gpm)                             ,Green
300039,N Main ST & E Cherry ST                 ,Green (1000-1500 gpm)                             ,Green
300054,500 NW 1st ST                           ,Black (0 - 375 gpm)                               ,Black
300111,N Main ST & Santa Fe ST                 ,Orange (500-1000 gpm)                             ,Orange
300135,1300 blk N Main ST /By Harmar Bottling  ,Orange (500-1000 gpm)                             ,Orange
300149,N Main ST & W Hickory ST                ,Orange (500-1000 gpm)                             ,Orange
300154,50 W Hickory ST                         ,Orange (500-1000 gpm)                             ,Orange
300163,N Main ST & W Center ST                 ,Green (1000-1500 gpm)                             ,Green
300164,60 W Center ST                          ,Green (1000-1500 gpm)                             ,Green
300165,55 W Oak AVE                            ,Green (1000-1500 gpm)                             ,Green
300173,1715 N Main ST /1700 blk.               ,Green (1000-1500 gpm)                             ,Green
300187,1865 N Main ST & Clement RD             ,Green (1000-1500 gpm)                             ,Green
300201,2101 N Main ST /271 ave. (n.w.)         ,Green (1000-1500 gpm)                             ,Green
300223,2155 N Main ST /2200 d.p. (Williams bros,Green (1000-1500 gpm)                             ,Green
300231,2300 blk N Main ST /Cash & Carry Furnitu,Unknown                                           ,Unknown
300233,2335 N Main ST /2300 (bowling)          ,Green (1000-1500 gpm)                             ,Green
300247,2475 N Main ST /2400 d.p.(Taco Casa)    ,Green (1000-1500 gpm)                             ,Green
300265,2600 N Main ST /West side of street     ,Green (1000-1500 gpm)                             ,Green
300285,2800 N Main ST /DPS Office              ,Green (1000-1500 gpm)                             ,Green
300293,2900 BL. N Main ST /West side of street ,Green (1000-1500 gpm)                             ,Green
300315,3000 N Main ST /Tire Shop               ,Green (1000-1500 gpm)                             ,Green
300325,3200 N Main ST /Scales                  ,Green (1000-1500 gpm)                             ,Green
300335,3300 N Main ST /Sansom's                ,Green (1000-1500 gpm)                             ,Green
300345,3400 N Main ST /Trinity                 ,Green (1000-1500 gpm)                             ,Green
300355,3535 N Main ST /McCoy's                 ,Green (1000-1500 gpm)                             ,Green
301023,W Price ST & NW 1st ST                  ,Orange (500-1000 gpm)                             ,Orange
301103,Santa Fe ST & NW 1st ST                 ,Red (400-500 gpm)                                 ,Red
301173,1715 N Main ST /town parc building 1 (ap,Green (1000-1500 gpm)                             ,Green
301177,1715 N Main ST /Front of Apt. 1303      ,Green (1000-1500 gpm)                             ,Green
301241,2400 N Main ST /s.e. corner (Atwood's)  ,Green (1000-1500 gpm)                             ,Green
301243,100 NW Loop 286 /FRONT OF ATTWOODS      ,Orange (500-1000 gpm)                             ,Orange
301264,100 NW Loop 286 /OUTSIDE LOOP ON RAMP   ,Green (1000-1500 gpm)                             ,Green
301295,2905 N Main ST /(Paris Oaks in back)    ,Green (1000-1500 gpm)                             ,Green
302002,Bonham ST & NW 2nd ST                   ,Orange (500-1000 gpm)                             ,Orange
302011,W Houston ST & NW 2nd ST                ,Orange (500-1000 gpm)                             ,Orange
302012,W Houston ST & NW 3rd ST                ,Red (400-500 gpm)                                 ,Red
302018,200 W Price ST                          ,Orange (500-1000 gpm)                             ,Orange
302022,W Price ST & NW 3rd ST                  ,Orange (500-1000 gpm)                             ,Orange
302032,Plum ST & NW 3rd ST                     ,Red (400-500 gpm)                                 ,Red
302042,NW 3rd ST & W Cherry ST                 ,Green (1000-1500 gpm)                             ,Green
302084,NW 3rd ST & W Provine ST                ,Orange (500-1000 gpm)                             ,Orange
302118,NW 3rd ST & W Henderson ST              ,Red (400-500 gpm)                                 ,Red
302164,200 W Center ST                         ,Green (1000-1500 gpm)                             ,Green
302201,200 Drive-in AVE                        ,Green (1000-1500 gpm)                             ,Green
303027,NW 4th ST & Graham ST                   ,Green (1000-1500 gpm)                             ,Green
303048,NW 4th ST & W Cherry ST                 ,Orange (500-1000 gpm)                             ,Orange
303071,709 NW 3rd ST & Shiloh ST               ,Red (400-500 gpm)                                 ,Red
303072,NW 4th ST & Shiloh ST                   ,Orange (500-1000 gpm)                             ,Orange
303082,NW 4th ST & W Provine ST                ,Orange (500-1000 gpm)                             ,Orange
303094,NW 4th ST & Campbell ST                 ,Orange (500-1000 gpm)                             ,Orange
303095,NW 3rd ST & Campbell ST                 ,Red (400-500 gpm)                                 ,Red
304048,NW 5th ST & W Cherry ST                 ,Green (1000-1500 gpm)                             ,Green
304068,NW 5th ST & Shiloh ST                   ,Red (400-500 gpm)                                 ,Red
304164,400 W Center ST                         ,Green (1000-1500 gpm)                             ,Green
305035,300 NW 5th ST                           ,Green (1000-1500 gpm)                             ,Green
305077,NW 5th ST & W Provine ST                ,Green (1000-1500 gpm)                             ,Green
305078,NW 6th ST & W Provine ST                ,Green (1000-1500 gpm)                             ,Green
305275,500 NW Loop 286 /Campbell Soup west side,Unknown                                           ,Unknown
306048,NW 7th ST & W Cherry ST                 ,Green (1000-1500 gpm)                             ,Green
306068,NW 7th ST & Shiloh ST                   ,Green (1000-1500 gpm)                             ,Green
306082,800 NW 7th ST /NE Corner of 7th and Prov,Unknown                                           ,Unknown
306092,NW 7th ST & Campbell ST                 ,Green (1000-1500 gpm)                             ,Green
306122,NW 7th ST & W Henderson ST              ,Green (1000-1500 gpm)                             ,Green
306146,1400 NW 7th ST & Park ST                ,Unknown                                           ,Unknown
306174,1700 NW 7th ST                          ,Green (1000-1500 gpm)                             ,Green
307021,NW 7th ST & W Houston ST                ,Green (1000-1500 gpm)                             ,Green
307026,700 W Houston ST                        ,Green (1000-1500 gpm)                             ,Green
307033,NW 7th ST & Graham ST                   ,Green (1000-1500 gpm)                             ,Green
307063,635 NW 7th ST /Westgate Apt. / middle of,Green (1000-1500 gpm)                             ,Green
307067,600 NW 7th ST /NW 7th and Shilos west Si,Unknown                                           ,Unknown
307107,1000 NW 7th ST                          ,Unknown                                           ,Unknown
307117,1100 NW 7th ST /SW Corner 7th and Hender,Unknown                                           ,Unknown
307126,700 Blk. W Henderson ST                 ,Green (1000-1500 gpm)                             ,Green
